"Year","Tm","FG","FGA","X3P","X3PA","X2P","X2PA","FT","FTA","ORB","DRB","AST","STL","BLK","TOV","PTS"
2014,"OKC",3194,6782,664,1839,2530,4943,1653,2052,887,2781,1794,678,501,1217,8705
2014,"ORL",3022,6784,563,1596,2459,5188,1307,1714,794,2654,1726,630,350,1165,7914
2014,"PHI",3108,7150,577,1847,2531,5303,1362,1918,949,2556,1791,765,330,1348,8155
2014,"PHO",3172,6845,765,2055,2407,4790,1520,2004,928,2601,1563,688,374,1216,8629
2014,"POR",3207,7134,770,2071,2437,5063,1569,1926,1022,2786,1904,454,387,1094,8753
2014,"SAC",3026,6766,491,1475,2535,5291,1698,2237,990,2656,1547,587,318,1203,8241
2014,"SAS",3326,6844,698,1757,2628,5087,1289,1642,762,2786,2064,604,420,1153,8639
2014,"TOR",2992,6718,713,1917,2279,4801,1608,2055,935,2552,1737,577,343,1099,8305
2014,"TOT",7959,18696,1950,5464,6009,13232,3634,4755,2231,6809,5179,1705,824,3253,21502
2014,"UTA",2951,6652,543,1577,2408,5075,1346,1803,904,2477,1664,570,366,1145,7791
2014,"WAS",3177,6920,647,1704,2530,5216,1253,1715,886,2573,1909,668,377,1155,8254
2015,"ATL",3121,6699,818,2152,2303,4547,1349,1735,715,2611,2111,744,380,1103,8409
2015,"BOS",3193,7211,660,2021,2533,5190,1266,1678,910,2685,2009,674,294,1088,8312
2015,"BRK",3069,6804,541,1633,2528,5171,1359,1817,846,2627,1716,576,340,1098,8038
2015,"CHI",3001,6797,645,1825,2356,4972,1618,2067,959,2792,1781,514,476,1080,8265
2015,"CHO",2913,6932,498,1566,2415,5366,1397,1867,820,2793,1654,499,448,916,7721
2015,"CLE",3089,6739,826,2253,2263,4486,1453,1934,911,2612,1814,603,340,1118,8457
2015,"DAL",3255,7036,732,2082,2523,4954,1386,1843,858,2608,1846,663,371,1029,8628
2015,"DEN",3099,7158,660,2032,2439,5126,1462,1991,1012,2653,1788,641,367,1133,8320
2015,"DET",3041,7038,703,2043,2338,4995,1292,1838,1051,2630,1771,623,383,1037,8077
2015,"GSW",3410,7137,883,2217,2527,4920,1313,1709,853,2814,2248,762,496,1156,9016
2015,"HOU",3032,6832,933,2680,2099,4152,1525,2133,958,2624,1820,777,407,1307,8522
2015,"IND",2998,6824,612,1740,2386,5084,1373,1817,856,2822,1757,505,375,1093,7981
2015,"LAC",3228,6830,827,2202,2401,4628,1468,2067,784,2711,2031,640,409,967,8751
2015,"LAL",3054,7020,532,1546,2522,5474,1433,1935,952,2647,1715,578,366,1035,8073
2015,"MEM",3097,6763,423,1246,2674,5517,1445,1869,856,2634,1777,700,347,1064,8062
2015,"MIA",2885,6330,556,1659,2329,4671,1438,1940,747,2461,1626,642,372,1139,7764
2015,"MIL",3083,6722,545,1500,2538,5222,1312,1734,876,2574,1932,789,403,1309,8023
2015,"MIN",2986,6820,406,1223,2580,5597,1638,2110,949,2406,1771,668,327,1172,8016
2015,"NOP",3108,6795,586,1583,2522,5212,1345,1790,942,2621,1806,553,510,1033,8147
2015,"NYK",2882,6726,560,1614,2322,5112,1211,1575,867,2443,1746,575,382,1129,7535
2015,"OKC",3184,7119,632,1864,2552,5255,1524,2020,1052,2844,1681,598,454,1150,8524
2015,"ORL",3076,6792,554,1598,2522,5194,1141,1565,822,2607,1692,647,314,1175,7847
2015,"PHI",2765,6777,692,2160,2073,4617,1320,1953,978,2536,1683,789,487,1386,7542
2015,"PHO",3178,7038,698,2048,2480,4990,1343,1767,896,2643,1659,700,385,1192,8397
2015,"POR",3175,7049,807,2231,2368,4818,1272,1589,879,2881,1799,525,372,1087,8429
2015,"SAC",3010,6617,461,1350,2549,5267,1829,2400,895,2728,1667,550,324,1280,8310
2015,"SAS",3208,6854,677,1847,2531,5007,1368,1754,806,2772,2000,657,444,1104,8461
2015,"TOR",3108,6829,726,2060,2382,4769,1585,2014,881,2526,1701,615,357,1000,8527
2015,"TOT",12380,28636,2780,8283,9600,20353,5097,6888,3435,9658,8268,2691,1270,5017,32637
2015,"UTA",2900,6492,610,1781,2290,4711,1391,1929,988,2617,1632,623,489,1166,7801
2015,"WAS",3139,6790,497,1381,2642,5409,1305,1758,862,2801,1969,601,378,1179,8080
2016,"ATL",3168,6923,815,2327,2353,4596,1282,1638,679,2772,2100,747,486,1191,8433
2016,"BOS",3216,7318,717,2142,2499,5176,1520,1929,950,2733,1981,752,348,1104,8669
2016,"BRK",3136,6920,531,1508,2605,5412,1286,1699,863,2614,1829,627,332,1174,8089
2016,"CHI",3165,7170,651,1753,2514,5417,1354,1720,907,2889,1870,495,470,1093,8335
2016,"CHO",3036,6922,873,2410,2163,4512,1534,1941,734,2869,1778,595,438,973,8479
2016,"CLE",3171,6888,880,2428,2291,4460,1333,1783,873,2777,1861,551,317,1056,8555
2016,"DAL",3064,6900,806,2342,2258,4558,1454,1831,751,2781,1813,560,306,1011,8388
2016,"DEN",3093,7003,656,1943,2437,5060,1513,1974,941,2718,1858,609,395,1162,8355
2016,"DET",3111,7087,740,2148,2371,4939,1399,2095,1021,2777,1594,573,304,1063,8361
2016,"GSW",3489,7159,1077,2592,2412,4567,1366,1790,816,2972,2373,689,498,1219,9421
2016,"HOU",3094,6847,878,2533,2216,4314,1671,2407,930,2601,1821,821,430,1250,8737
2016,"IND",3142,6985,663,1889,2479,5096,1430,1872,847,2779,1741,742,391,1176,8377
2016,"LAC",3141,6759,797,2190,2344,4569,1490,2152,721,2727,1873,709,460,1016,8569
2016,"LAL",2880,6956,639,2016,2241,4940,1583,2028,878,2645,1478,593,337,1067,7982
2016,"MEM",3019,6859,504,1521,2515,5338,1584,2024,916,2497,1697,724,350,1041,8126
2016,"MIA",3150,6697,498,1480,2652,5217,1406,1889,807,2811,1709,553,531,1085,8204
2016,"MIL",3145,6740,440,1277,2705,5463,1392,1863,858,2559,1895,672,475,1200,8122
2016,"MIN",3095,6668,455,1347,2640,5321,1753,2213,821,2587,1916,656,375,1177,8398
2016,"NOP",3153,7040,702,1951,2451,5089,1415,1823,782,2712,1818,633,342,1069,8423
2016,"NYK",3022,6886,610,1762,2412,5124,1411,1753,850,2788,1682,467,466,1038,8065
2016,"OKC",3372,7082,678,1945,2694,5137,1616,2067,1071,2916,1883,603,487,1269,9038
2016,"ORL",3242,7120,636,1818,2606,5302,1249,1649,843,2709,1933,673,417,1115,8369
2016,"PHI",2970,6887,764,2255,2206,4632,1284,1850,777,2605,1765,680,495,1279,7988
2016,"PHO",3051,7018,738,2118,2313,4900,1431,1905,943,2733,1701,632,313,1358,8271
2016,"POR",3167,7040,864,2336,2303,4704,1424,1889,948,2782,1748,562,380,1154,8622
2016,"SAC",3283,7083,660,1839,2623,5244,1514,2089,868,2760,2009,733,368,1274,8740
2016,"SAS",3289,6797,570,1518,2719,5279,1342,1672,770,2831,2010,677,485,1028,8490
2016,"TOR",3006,6669,708,1915,2298,4754,1702,2190,836,2724,1536,636,449,994,8422
2016,"TOT",6142,14435,1572,4647,4570,9788,2710,3580,1433,5128,4346,1348,600,2492,16566
2016,"UTA",2957,6593,694,1956,2263,4637,1402,1885,880,2665,1555,631,425,1162,8010
2016,"WAS",3238,7033,709,1983,2529,5050,1349,1849,743,2688,2005,708,323,1138,8534
2017,"ATL",3123,6919,729,2137,2394,4782,1484,2039,844,2793,1938,672,397,1249,8459
2017,"BOS",3168,6978,985,2742,2183,4236,1536,1903,744,2698,2069,617,341,1037,8857
2017,"BRK",3102,6987,877,2592,2225,4395,1592,2020,720,2879,1756,594,387,1307,8673
2017,"CHI",3169,7142,623,1830,2546,5312,1474,1848,999,2796,1851,644,394,1061,8435
2017,"CHO",3093,7000,824,2347,2269,4653,1591,1953,721,2853,1891,571,390,899,8601
2017,"CLE",3275,6963,1067,2779,2208,4184,1431,1913,767,2822,1858,540,329,1082,9048
2017,"DAL",2968,6750,878,2473,2090,4277,1215,1516,648,2516,1705,615,309,921,8029
2017,"DEN",3377,7194,870,2365,2507,4829,1537,1986,966,2836,2077,568,324,1185,9161
2017,"DET",3269,7282,631,1915,2638,5367,1140,1586,908,2838,1731,574,310,932,8309
2017,"GSW",3532,7140,982,2563,2550,4577,1457,1850,771,2873,2490,785,555,1182,9503
2017,"HOU",3305,7152,1181,3306,2124,3846,1667,2177,892,2747,2070,670,351,1189,9458
2017,"IND",3221,6932,709,1885,2512,5047,1467,1811,742,2702,1844,669,411,1086,8618
2017,"LAC",3242,6819,841,2245,2401,4574,1586,2128,740,2790,1848,613,349,1024,8911
2017,"LAL",3224,7164,730,2110,2494,5054,1397,1853,933,2636,1716,675,320,1193,8575
2017,"MEM",2984,6854,767,2169,2217,4685,1504,1918,885,2621,1744,654,343,1021,8239
2017,"MIA",3202,7037,808,2213,2394,4824,1248,1768,873,2706,1742,586,469,1033,8460
2017,"MIL",3182,6715,720,1946,2462,4769,1413,1839,723,2589,1984,666,436,1096,8497
2017,"MIN",3235,6922,601,1724,2634,5198,1586,1986,938,2540,1940,654,370,1099,8657
2017,"NOP",3210,7131,768,2196,2442,4935,1368,1825,706,2879,1869,637,452,1012,8556
2017,"NYK",3244,7255,704,2022,2540,5233,1364,1731,982,2722,1786,581,456,1081,8556
2017,"OKC",3237,7169,692,2116,2545,5053,1575,2113,1002,2821,1721,648,408,1199,8741
2017,"ORL",3139,7133,701,2139,2438,4994,1309,1753,807,2734,1820,580,395,1053,8288
2017,"PHI",3088,6992,831,2443,2257,4549,1393,1806,807,2706,1949,692,420,1310,8400
2017,"PHO",3270,7260,615,1854,2655,5406,1676,2159,977,2712,1604,673,399,1224,8831
2017,"POR",3243,7059,852,2272,2391,4787,1513,1940,830,2750,1733,574,408,1077,8851
2017,"SAC",3105,6735,737,1961,2368,4774,1483,1913,715,2661,1844,626,325,1157,8430
2017,"SAS",3222,6864,753,1927,2469,4937,1440,1806,822,2777,1954,654,486,1057,8637
2017,"TOR",3211,6918,725,1996,2486,4922,1615,2028,871,2675,1517,678,400,969,8762
2017,"TOT",8341,18756,2392,6711,5949,12045,3639,4825,2133,7641,4469,1672,1112,2997,22713
2017,"UTA",3033,6514,791,2128,2242,4386,1401,1875,771,2774,1651,550,410,1061,8258
2017,"WAS",3388,7136,756,2030,2632,5106,1421,1812,842,2670,1956,693,340,1102,8953
NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
